id,customer_id,label,street,postal_code,city,country,delivery_instructions,is_default
2286,1864,Store,Torggata 32,4610,Kristiansand,NO,Call 30 min before arrival,true
2287,1865,Store,Havnevej 78,4000,Roskilde,DK,"Loading bay at the back, open 7-15",true
2288,1866,Store,Hafenstraße 15,24103,Kiel,DE,"Loading bay at the back, open 7-15",true
2289,1866,Second store,Hafenstraße 34,24103,Kiel,DE,Leave with neighbour shop if closed,false
2290,1867,Store,Järnvägsgatan 104,837 52,Åre,SE,Call 30 min before arrival,true
2291,1868,Store,Torggata 84,9510,Alta,NO,,true
2292,1869,Store,Kungsgatan 65,702 11,Örebro,SE,"Loading bay at the back, open 7-15",true
2293,1870,Store,Hovedgaden 41,8000,Aarhus,DK,"Loading bay at the back, open 7-15",true
2294,1871,Store,Industrivägen 104,702 11,Örebro,SE,No deliveries before 9:00,true
2295,1872,Store,Storgatan 2,411 04,Göteborg,SE,Leave with neighbour shop if closed,true
2296,1873,Store,Hovedgaden 89,4000,Roskilde,DK,Call 30 min before arrival,true
2297,1874,Store,Norra Esplanaden 62,903 26,Umeå,SE,"Loading bay at the back, open 7-15",true
2298,1875,Store,Norra Esplanaden 26,702 11,Örebro,SE,No deliveries before 9:00,true
2299,1876,Store,Puistokatu 15,67100,Kokkola,FI,No deliveries before 9:00,true
2300,1877,Store,Asemakatu 117,40100,Jyväskylä,FI,,true
2301,1878,Store,Østergade 41,6700,Esbjerg,DK,Pallets only via goods entrance,true
2302,1879,Store,Storgata 14,9008,Tromsø,NO,Pallets only via goods entrance,true
2303,1880,Store,Tartu mnt 117,51003,Tartu,EE,Call 30 min before arrival,true
2304,1881,Store,Skolgatan 46,211 20,Malmö,SE,Leave with neighbour shop if closed,true
2305,1882,Store,Østergade 40,6700,Esbjerg,DK,Call 30 min before arrival,true
2306,1883,Store,Industrivej 12,6700,Esbjerg,DK,Leave with neighbour shop if closed,true
2307,1884,Store,Yliopistonkatu 114,33100,Tampere,FI,Call 30 min before arrival,true
2308,1885,Store,Hamngatan 35,702 11,Örebro,SE,Leave with neighbour shop if closed,true
2309,1886,Store,Torggata 69,9008,Tromsø,NO,Pallets only via goods entrance,true
2310,1887,Store,Storgatan 51,652 24,Karlstad,SE,"Loading bay at the back, open 7-15",true
2311,1888,Store,Skolgatan 96,211 20,Malmö,SE,No deliveries before 9:00,true
2312,1889,Store,Hamngatan 88,411 04,Göteborg,SE,Pallets only via goods entrance,true
2313,1890,Store,Mannerheimintie 38,70100,Kuopio,FI,Pallets only via goods entrance,true
2314,1891,Store,Hämeenkatu 32,60100,Seinäjoki,FI,"Loading bay at the back, open 7-15",true
2315,1892,Store,Havnevej 117,6700,Esbjerg,DK,,true
2316,1893,Store,Industrivägen 38,803 20,Gävle,SE,,true
2317,1894,Store,Havnegata 112,8006,Bodø,NO,No deliveries before 9:00,true
2318,1894,Second store,Kirkegata 17,4006,Stavanger,NO,,false
2319,1895,Store,Skolgatan 19,791 71,Falun,SE,,true
2320,1896,Store,Torggata 11,9510,Alta,NO,"Loading bay at the back, open 7-15",true
2321,1897,Store,Industrivägen 115,791 71,Falun,SE,Call 30 min before arrival,true
2322,1898,Store,Kungsgatan 51,652 24,Karlstad,SE,"Loading bay at the back, open 7-15",true
2323,1899,Store,Teollisuustie 58,13100,Hämeenlinna,FI,"Loading bay at the back, open 7-15",true
2324,1899,Central warehouse,Keskuskatu 59,99100,Kittilä,FI,No deliveries before 9:00,false
2325,1900,Store,Mannerheimintie 58,65100,Vaasa,FI,,true
2326,1901,Store,Torggata 48,4610,Kristiansand,NO,Leave with neighbour shop if closed,true
2327,1902,Store,Hamngatan 7,652 24,Karlstad,SE,Call 30 min before arrival,true
2328,1903,Store,Bergweg 83,20095,Hamburg,DE,,true
2329,1904,Store,Industriveien 58,8006,Bodø,NO,,true
2330,1905,Store,Industriveien 110,8006,Bodø,NO,"Loading bay at the back, open 7-15",true
2331,1906,Store,Havnegata 112,8006,Bodø,NO,Leave with neighbour shop if closed,true
2332,1906,Second store,Skoleveien 89,6002,Ålesund,NO,Pallets only via goods entrance,false
2333,1907,Store,Havnegata 111,2609,Lillehammer,NO,Leave with neighbour shop if closed,true
2334,1908,Store,Mannerheimintie 76,15100,Lahti,FI,Pallets only via goods entrance,true
2335,1909,Store,Industrivej 56,4000,Roskilde,DK,Leave with neighbour shop if closed,true
2336,1910,Store,Asemakatu 46,13100,Hämeenlinna,FI,No deliveries before 9:00,true
2337,1911,Store,Skolgatan 35,803 20,Gävle,SE,Leave with neighbour shop if closed,true
2338,1912,Store,Hamngatan 25,852 30,Sundsvall,SE,Leave with neighbour shop if closed,true
2339,1912,Second store,Industrivägen 78,111 20,Stockholm,SE,,false
2340,1913,Store,Asemakatu 4,00100,Helsinki,FI,,true
2341,1914,Store,Storgatan 116,852 30,Sundsvall,SE,Call 30 min before arrival,true
2342,1915,Store,Industrivägen 94,411 04,Göteborg,SE,,true
2343,1916,Store,Storgata 61,0150,Oslo,NO,No deliveries before 9:00,true
2344,1916,Central warehouse,Torggata 78,6002,Ålesund,NO,Pallets only via goods entrance,false
2345,1916,Second store,Kirkegata 20,8006,Bodø,NO,"Loading bay at the back, open 7-15",false
2346,1917,Store,Skolgatan 58,702 11,Örebro,SE,,true
2347,1917,Second store,Kungsgatan 96,852 30,Sundsvall,SE,Call 30 min before arrival,false
2348,1918,Store,Havnegata 94,4006,Stavanger,NO,,true
2349,1919,Store,Kauppakatu 28,80100,Joensuu,FI,,true
2350,1920,Store,Rantatie 50,40100,Jyväskylä,FI,Leave with neighbour shop if closed,true
2351,1921,Store,Havnegata 71,4610,Kristiansand,NO,Pallets only via goods entrance,true
2352,1922,Store,Drottninggatan 47,411 04,Göteborg,SE,"Loading bay at the back, open 7-15",true
2353,1923,Store,Kungsgatan 80,852 30,Sundsvall,SE,Pallets only via goods entrance,true
2354,1923,Second store,Drottninggatan 105,411 04,Göteborg,SE,Leave with neighbour shop if closed,false
2355,1924,Store,Østergade 70,5000,Odense,DK,,true
2356,1925,Store,Østergade 86,1050,Copenhagen,DK,"Loading bay at the back, open 7-15",true
2357,1925,Central warehouse,Vestergade 35,1050,Copenhagen,DK,No deliveries before 9:00,false
2358,1925,Second store,Industrivej 91,5000,Odense,DK,Pallets only via goods entrance,false
2359,1926,Store,Rantatie 109,96100,Rovaniemi,FI,Leave with neighbour shop if closed,true
2360,1926,Second store,Kauppakatu 68,65100,Vaasa,FI,No deliveries before 9:00,false
2361,1927,Store,Hafenstraße 55,10115,Berlin,DE,Pallets only via goods entrance,true
2362,1928,Store,Fjellveien 119,9008,Tromsø,NO,Call 30 min before arrival,true
2363,1929,Store,Kungsgatan 92,837 52,Åre,SE,,true
2364,1929,Central warehouse,Fjällvägen 66,791 71,Falun,SE,Call 30 min before arrival,false
2365,1930,Store,Strandveien 4,5003,Bergen,NO,,true
2366,1931,Store,Yliopistonkatu 46,33100,Tampere,FI,Pallets only via goods entrance,true
2367,1932,Store,Järnvägsgatan 20,411 04,Göteborg,SE,"Loading bay at the back, open 7-15",true
2368,1932,Second store,Drottninggatan 75,981 31,Kiruna,SE,,false
2369,1933,Store,Fjällvägen 57,981 31,Kiruna,SE,,true
2370,1934,Store,Skolevej 49,9000,Aalborg,DK,No deliveries before 9:00,true
2371,1935,Store,Teollisuustie 56,67100,Kokkola,FI,,true
2372,1936,Store,Järnvägsgatan 111,753 10,Uppsala,SE,No deliveries before 9:00,true
2373,1937,Store,Keskuskatu 44,93600,Kuusamo,FI,"Loading bay at the back, open 7-15",true
2374,1938,Store,Norra Esplanaden 101,411 04,Göteborg,SE,Pallets only via goods entrance,true
2375,1939,Store,Hauptstraße 89,10115,Berlin,DE,"Loading bay at the back, open 7-15",true
2376,1939,Central warehouse,Hauptstraße 39,24103,Kiel,DE,Leave with neighbour shop if closed,false
2377,1940,Store,Torggata 118,4610,Kristiansand,NO,Pallets only via goods entrance,true
2378,1941,Store,Storgata 27,7010,Trondheim,NO,No deliveries before 9:00,true
2379,1942,Store,Kirkegata 118,2317,Hamar,NO,Leave with neighbour shop if closed,true
2380,1943,Store,Järnvägsgatan 86,411 04,Göteborg,SE,No deliveries before 9:00,true
2381,1944,Store,Hovedgaden 42,6700,Esbjerg,DK,Leave with neighbour shop if closed,true
2382,1945,Store,Industriveien 41,9510,Alta,NO,,true
2383,1945,Second store,Skoleveien 10,2609,Lillehammer,NO,Leave with neighbour shop if closed,false
2384,1946,Store,Østergade 27,4000,Roskilde,DK,,true
2385,1947,Store,Keskuskatu 92,00100,Helsinki,FI,"Loading bay at the back, open 7-15",true
2386,1948,Store,Storgata 63,4610,Kristiansand,NO,Pallets only via goods entrance,true
2387,1948,Central warehouse,Strandveien 69,9510,Alta,NO,,false
2388,1949,Store,Yliopistonkatu 38,90100,Oulu,FI,Call 30 min before arrival,true
2389,1950,Store,Torggata 31,8006,Bodø,NO,Leave with neighbour shop if closed,true
2390,1951,Store,Rantatie 87,93600,Kuusamo,FI,,true
2391,1952,Store,Havnegata 63,2609,Lillehammer,NO,Pallets only via goods entrance,true
2392,1953,Store,Puistokatu 109,40100,Jyväskylä,FI,,true
2393,1954,Store,Fjellveien 42,4610,Kristiansand,NO,Call 30 min before arrival,true
2394,1955,Store,Norra Esplanaden 107,981 31,Kiruna,SE,,true
2395,1956,Store,Hamngatan 30,652 24,Karlstad,SE,,true
2396,1957,Store,Havnevej 101,4000,Roskilde,DK,,true
2397,1958,Store,Rantatie 84,70100,Kuopio,FI,Leave with neighbour shop if closed,true
2398,1959,Store,Järnvägsgatan 94,803 20,Gävle,SE,Pallets only via goods entrance,true
2399,1960,Store,Keskuskatu 41,67100,Kokkola,FI,,true
2400,1961,Store,Rantatie 76,20100,Turku,FI,Leave with neighbour shop if closed,true
2401,1962,Store,Skoleveien 116,5003,Bergen,NO,"Loading bay at the back, open 7-15",true
2402,1963,Store,Skolevej 107,8000,Aarhus,DK,Leave with neighbour shop if closed,true
2403,1963,Second store,Skolevej 38,8000,Aarhus,DK,Leave with neighbour shop if closed,false
2404,1964,Store,Nørregade 113,6700,Esbjerg,DK,,true
2405,1964,Second store,Skolevej 65,6700,Esbjerg,DK,No deliveries before 9:00,false
2406,1965,Store,Keskuskatu 75,90100,Oulu,FI,Leave with neighbour shop if closed,true
2407,1966,Store,Nørregade 71,6700,Esbjerg,DK,Leave with neighbour shop if closed,true
2408,1966,Second store,Industrivej 29,1050,Copenhagen,DK,,false
2409,1967,Store,Sadama tn 91,80010,Pärnu,EE,No deliveries before 9:00,true
2410,1968,Store,Am Markt 7,80331,Munich,DE,Call 30 min before arrival,true
2411,1968,Second store,Am Markt 116,24937,Flensburg,DE,,false
2412,1969,Store,Rantatie 60,93600,Kuusamo,FI,Call 30 min before arrival,true
2413,1970,Store,Järnvägsgatan 28,803 20,Gävle,SE,No deliveries before 9:00,true
2414,1971,Store,Industriveien 54,5003,Bergen,NO,,true
2415,1972,Store,Østergade 32,9000,Aalborg,DK,No deliveries before 9:00,true
2416,1973,Store,Kooli tn 97,51003,Tartu,EE,Call 30 min before arrival,true
2417,1974,Store,Teollisuustie 50,02100,Espoo,FI,No deliveries before 9:00,true
2418,1975,Store,Skolgatan 19,211 20,Malmö,SE,Pallets only via goods entrance,true
2419,1976,Store,Industrivägen 118,903 26,Umeå,SE,Pallets only via goods entrance,true
2420,1977,Store,Skoleveien 46,5003,Bergen,NO,Leave with neighbour shop if closed,true
2421,1978,Store,Drottninggatan 87,702 11,Örebro,SE,Leave with neighbour shop if closed,true
2422,1979,Store,Bahnhofstraße 2,24103,Kiel,DE,Leave with neighbour shop if closed,true
2423,1980,Store,Kauppakatu 1,90100,Oulu,FI,,true
2424,1980,Second store,Torikatu 11,70100,Kuopio,FI,Leave with neighbour shop if closed,false
2425,1981,Store,Hämeenkatu 66,40100,Jyväskylä,FI,,true
2426,1981,Second store,Teollisuustie 38,20100,Turku,FI,No deliveries before 9:00,false
2427,1982,Store,Puistokatu 71,13100,Hämeenlinna,FI,Leave with neighbour shop if closed,true
2428,1983,Store,Torggata 60,0150,Oslo,NO,Call 30 min before arrival,true
2429,1984,Store,Hamngatan 115,753 10,Uppsala,SE,,true
2430,1985,Store,Rantatie 76,13100,Hämeenlinna,FI,Call 30 min before arrival,true
2431,1986,Store,Rantatie 17,60100,Seinäjoki,FI,Call 30 min before arrival,true
2432,1986,Central warehouse,Yliopistonkatu 20,13100,Hämeenlinna,FI,No deliveries before 9:00,false
2433,1987,Store,Vestergade 44,6000,Kolding,DK,,true
2434,1988,Store,Sadama tn 1,51003,Tartu,EE,Leave with neighbour shop if closed,true
2435,1988,Central warehouse,Pärnu mnt 47,51003,Tartu,EE,Pallets only via goods entrance,false
2436,1989,Store,Hämeenkatu 114,00100,Helsinki,FI,Call 30 min before arrival,true
2437,1990,Store,Havnevej 38,9000,Aalborg,DK,,true
2438,1991,Store,Kungsgatan 112,903 26,Umeå,SE,,true
2439,1992,Store,Puistokatu 39,40100,Jyväskylä,FI,Leave with neighbour shop if closed,true
2440,1993,Store,Skoleveien 74,2317,Hamar,NO,Call 30 min before arrival,true
2441,1994,Store,Mannerheimintie 49,02100,Espoo,FI,Leave with neighbour shop if closed,true
2442,1995,Store,Industrivej 32,6700,Esbjerg,DK,No deliveries before 9:00,true
2443,1995,Second store,Skolevej 60,1050,Copenhagen,DK,No deliveries before 9:00,false
2444,1996,Store,Am Markt 90,10115,Berlin,DE,No deliveries before 9:00,true
2445,1997,Store,Kooli tn 39,10111,Tallinn,EE,"Loading bay at the back, open 7-15",true
2446,1998,Store,Fjellveien 66,6002,Ålesund,NO,,true
2447,1999,Store,Nørregade 72,5000,Odense,DK,"Loading bay at the back, open 7-15",true
2448,2000,Store,Hovedgaden 92,6000,Kolding,DK,Pallets only via goods entrance,true
2449,2001,Store,Storgatan 114,803 20,Gävle,SE,,true
2450,2002,Store,Hämeenkatu 120,02100,Espoo,FI,Call 30 min before arrival,true
2451,2003,Store,Storgatan 89,903 26,Umeå,SE,Leave with neighbour shop if closed,true
2452,2004,Store,Teollisuustie 62,80100,Joensuu,FI,Call 30 min before arrival,true
2453,2005,Store,Puistokatu 84,65100,Vaasa,FI,Pallets only via goods entrance,true
2454,2006,Store,Pärnu mnt 109,10111,Tallinn,EE,No deliveries before 9:00,true
2455,2007,Store,Vestergade 114,6000,Kolding,DK,Pallets only via goods entrance,true
2456,2007,Second store,Havnevej 31,1050,Copenhagen,DK,"Loading bay at the back, open 7-15",false
2457,2008,Store,Kungsgatan 55,852 30,Sundsvall,SE,No deliveries before 9:00,true
2458,2009,Store,Drottninggatan 57,111 20,Stockholm,SE,Call 30 min before arrival,true
2459,2009,Second store,Skolgatan 46,211 20,Malmö,SE,Pallets only via goods entrance,false
2460,2010,Store,Industrivägen 82,652 24,Karlstad,SE,No deliveries before 9:00,true
2461,2011,Store,Mannerheimintie 96,60100,Seinäjoki,FI,No deliveries before 9:00,true
2462,2012,Store,Teollisuustie 109,00100,Helsinki,FI,Call 30 min before arrival,true
2463,2013,Store,Hauptstraße 76,24103,Kiel,DE,,true
2464,2014,Store,Puistokatu 26,93600,Kuusamo,FI,Call 30 min before arrival,true
2465,2015,Store,Vestergade 71,9000,Aalborg,DK,Pallets only via goods entrance,true
2466,2015,Central warehouse,Industrivej 77,4000,Roskilde,DK,,false
2467,2016,Store,Teollisuustie 5,67100,Kokkola,FI,No deliveries before 9:00,true
2468,2017,Store,Torikatu 56,00100,Helsinki,FI,Pallets only via goods entrance,true
2469,2018,Store,Keskuskatu 111,60100,Seinäjoki,FI,No deliveries before 9:00,true
2470,2019,Store,Storgata 109,2609,Lillehammer,NO,,true
2471,2020,Store,Sadama tn 104,51003,Tartu,EE,Pallets only via goods entrance,true
2472,2021,Store,Puistokatu 53,13100,Hämeenlinna,FI,"Loading bay at the back, open 7-15",true
2473,2022,Store,Kirkegata 110,3015,Drammen,NO,,true
2474,2023,Store,Storgatan 48,903 26,Umeå,SE,,true
2475,2024,Store,Skolevej 114,8000,Aarhus,DK,Call 30 min before arrival,true
2476,2025,Store,Mannerheimintie 94,99100,Kittilä,FI,,true
2477,2026,Store,Skoleveien 64,0150,Oslo,NO,,true
2478,2026,Second store,Fjellveien 20,7010,Trondheim,NO,,false
2479,2027,Store,Storgata 4,3015,Drammen,NO,Pallets only via goods entrance,true
2480,2028,Store,Hamngatan 85,702 11,Örebro,SE,Leave with neighbour shop if closed,true
2481,2029,Store,Kauppakatu 11,00100,Helsinki,FI,Call 30 min before arrival,true
2482,2030,Store,Vestergade 107,5000,Odense,DK,Call 30 min before arrival,true
2483,2031,Store,Havnevej 25,5000,Odense,DK,,true
2484,2032,Store,Kauppakatu 85,70100,Kuopio,FI,No deliveries before 9:00,true
2485,2033,Store,Skolgatan 44,411 04,Göteborg,SE,No deliveries before 9:00,true
2486,2034,Store,Yliopistonkatu 93,20100,Turku,FI,Pallets only via goods entrance,true
2487,2035,Store,Kooli tn 105,80010,Pärnu,EE,,true
2488,2036,Store,Skolgatan 29,981 31,Kiruna,SE,"Loading bay at the back, open 7-15",true
2489,2037,Store,Kauppakatu 94,93600,Kuusamo,FI,Leave with neighbour shop if closed,true
2490,2038,Store,Hafenstraße 83,10115,Berlin,DE,,true
2491,2039,Store,Skoleveien 39,7010,Trondheim,NO,Call 30 min before arrival,true
2492,2040,Store,Storgatan 92,972 31,Luleå,SE,Call 30 min before arrival,true
2493,2041,Store,Storgatan 46,702 11,Örebro,SE,Call 30 min before arrival,true
2494,2042,Store,Torggata 102,3015,Drammen,NO,"Loading bay at the back, open 7-15",true
2495,2043,Store,Bergweg 60,20095,Hamburg,DE,Call 30 min before arrival,true
2496,2044,Store,Torggata 97,2317,Hamar,NO,,true
2497,2045,Store,Hämeenkatu 112,65100,Vaasa,FI,Call 30 min before arrival,true
2498,2046,Store,Industrivägen 93,652 24,Karlstad,SE,Call 30 min before arrival,true
2499,2047,Store,Skolevej 52,6000,Kolding,DK,,true
2500,2048,Store,Järnvägsgatan 112,837 52,Åre,SE,Leave with neighbour shop if closed,true
2501,2049,Store,Hämeenkatu 26,20100,Turku,FI,No deliveries before 9:00,true
2502,2049,Second store,Torikatu 112,67100,Kokkola,FI,,false
2503,2050,Store,Nørregade 119,8000,Aarhus,DK,"Loading bay at the back, open 7-15",true
2504,2050,Second store,Skolevej 32,6700,Esbjerg,DK,Call 30 min before arrival,false
2505,2051,Store,Industrivägen 6,753 10,Uppsala,SE,No deliveries before 9:00,true
2506,2052,Store,Kungsgatan 22,903 26,Umeå,SE,,true
2507,2053,Store,Drottninggatan 41,702 11,Örebro,SE,No deliveries before 9:00,true
2508,2054,Store,Norra Esplanaden 112,831 30,Östersund,SE,Call 30 min before arrival,true
2509,2055,Store,Industrivägen 52,803 20,Gävle,SE,,true
2510,2056,Store,Nørregade 82,9000,Aalborg,DK,"Loading bay at the back, open 7-15",true
2511,2057,Store,Nørregade 65,6700,Esbjerg,DK,No deliveries before 9:00,true
2512,2058,Store,Skoleveien 52,0150,Oslo,NO,Pallets only via goods entrance,true
2513,2059,Store,Mannerheimintie 45,60100,Seinäjoki,FI,No deliveries before 9:00,true
2514,2060,Store,Yliopistonkatu 106,15100,Lahti,FI,"Loading bay at the back, open 7-15",true
2515,2060,Second store,Puistokatu 55,20100,Turku,FI,Pallets only via goods entrance,false
2516,2061,Store,Sadama tn 106,51003,Tartu,EE,Call 30 min before arrival,true
2517,2061,Central warehouse,Pärnu mnt 42,51003,Tartu,EE,Call 30 min before arrival,false
2518,2061,Second store,Kooli tn 29,10111,Tallinn,EE,Call 30 min before arrival,false
2519,2062,Store,Puistokatu 41,93600,Kuusamo,FI,,true
2520,2063,Store,Nørregade 13,6000,Kolding,DK,No deliveries before 9:00,true
2521,2064,Store,Bahnhofstraße 66,20095,Hamburg,DE,"Loading bay at the back, open 7-15",true
2522,2065,Store,Kauppakatu 80,15100,Lahti,FI,,true
2523,2066,Store,Skolgatan 116,702 11,Örebro,SE,,true
2524,2066,Central warehouse,Norra Esplanaden 45,903 26,Umeå,SE,,false
2525,2067,Store,Torikatu 5,65100,Vaasa,FI,Call 30 min before arrival,true
2526,2068,Store,Kauppakatu 81,00100,Helsinki,FI,,true
2527,2069,Store,Havnevej 38,9000,Aalborg,DK,No deliveries before 9:00,true
2528,2070,Store,Fjällvägen 16,852 30,Sundsvall,SE,Leave with neighbour shop if closed,true
2529,2070,Second store,Kungsgatan 79,111 20,Stockholm,SE,"Loading bay at the back, open 7-15",false
2530,2071,Store,Strandveien 23,8006,Bodø,NO,,true
2531,2072,Store,Hämeenkatu 108,20100,Turku,FI,,true
2532,2073,Store,Nørregade 4,5000,Odense,DK,,true
2533,2074,Store,Tartu mnt 63,10111,Tallinn,EE,Call 30 min before arrival,true
2534,2075,Store,Järnvägsgatan 38,852 30,Sundsvall,SE,,true
2535,2076,Store,Østergade 14,1050,Copenhagen,DK,,true
2536,2076,Second store,Hovedgaden 60,1050,Copenhagen,DK,,false
2537,2077,Store,Hamngatan 64,837 52,Åre,SE,,true
2538,2078,Store,Østergade 14,4000,Roskilde,DK,"Loading bay at the back, open 7-15",true
2539,2079,Store,Skolevej 111,8000,Aarhus,DK,Call 30 min before arrival,true
2540,2080,Store,Kirkegata 84,0150,Oslo,NO,,true
2541,2081,Store,Skolgatan 91,837 52,Åre,SE,No deliveries before 9:00,true
2542,2082,Store,Torggata 56,9510,Alta,NO,No deliveries before 9:00,true
2543,2083,Store,Nørregade 119,6000,Kolding,DK,Pallets only via goods entrance,true
2544,2084,Store,Hovedgaden 23,8000,Aarhus,DK,"Loading bay at the back, open 7-15",true
2545,2085,Store,Kauppakatu 46,99100,Kittilä,FI,Leave with neighbour shop if closed,true
2546,2086,Store,Yliopistonkatu 74,90100,Oulu,FI,"Loading bay at the back, open 7-15",true
2547,2087,Store,Hamngatan 47,652 24,Karlstad,SE,,true
2548,2088,Store,Rantatie 2,15100,Lahti,FI,,true
2549,2089,Store,Hamngatan 71,852 30,Sundsvall,SE,"Loading bay at the back, open 7-15",true
2550,2090,Store,Fjällvägen 76,211 20,Malmö,SE,,true
2551,2090,Second store,Drottninggatan 116,791 71,Falun,SE,Pallets only via goods entrance,false
2552,2091,Store,Bahnhofstraße 49,20095,Hamburg,DE,Call 30 min before arrival,true
2553,2092,Store,Strandveien 69,9008,Tromsø,NO,No deliveries before 9:00,true
2554,2093,Store,Industriveien 116,3015,Drammen,NO,Pallets only via goods entrance,true
2555,2093,Second store,Industriveien 64,6002,Ålesund,NO,,false
2556,2094,Store,Narva mnt 81,80010,Pärnu,EE,Pallets only via goods entrance,true
2557,2095,Store,Hämeenkatu 21,67100,Kokkola,FI,,true
2558,2096,Store,Fjällvägen 29,411 04,Göteborg,SE,"Loading bay at the back, open 7-15",true
2559,2096,Second store,Industrivägen 82,837 52,Åre,SE,,false
2560,2097,Store,Mannerheimintie 66,90100,Oulu,FI,No deliveries before 9:00,true
2561,2098,Store,Kirkegata 28,6002,Ålesund,NO,Pallets only via goods entrance,true
2562,2099,Store,Storgata 64,7010,Trondheim,NO,,true
2563,2100,Store,Industrivägen 70,753 10,Uppsala,SE,Leave with neighbour shop if closed,true
2564,2100,Second store,Storgatan 45,837 52,Åre,SE,Leave with neighbour shop if closed,false
2565,2101,Store,Kirkegata 108,7010,Trondheim,NO,Leave with neighbour shop if closed,true
2566,2102,Store,Havnevej 51,5000,Odense,DK,,true
2567,2103,Store,Industrivägen 3,831 30,Östersund,SE,,true
2568,2104,Store,Industrivej 41,1050,Copenhagen,DK,"Loading bay at the back, open 7-15",true
2569,2105,Store,Strandveien 22,4006,Stavanger,NO,,true
2570,2106,Store,Industriveien 30,4006,Stavanger,NO,Pallets only via goods entrance,true
2571,2107,Store,Havnevej 52,4000,Roskilde,DK,Pallets only via goods entrance,true
2572,2107,Second store,Hovedgaden 97,6000,Kolding,DK,Leave with neighbour shop if closed,false
2573,2108,Store,Bergweg 95,10115,Berlin,DE,Leave with neighbour shop if closed,true
2574,2109,Store,Skoleveien 84,2609,Lillehammer,NO,,true
2575,2109,Second store,Industriveien 99,2609,Lillehammer,NO,,false
2576,2110,Store,Drottninggatan 64,791 71,Falun,SE,Call 30 min before arrival,true
2577,2111,Store,Hovedgaden 118,5000,Odense,DK,,true
2578,2112,Store,Industriveien 15,8006,Bodø,NO,,true
2579,2112,Second store,Kirkegata 30,4610,Kristiansand,NO,No deliveries before 9:00,false
2580,2113,Store,Østergade 73,5000,Odense,DK,"Loading bay at the back, open 7-15",true
2581,2114,Store,Mannerheimintie 94,96100,Rovaniemi,FI,No deliveries before 9:00,true
2582,2115,Store,Hauptstraße 51,24937,Flensburg,DE,"Loading bay at the back, open 7-15",true
2583,2116,Store,Hämeenkatu 57,15100,Lahti,FI,Leave with neighbour shop if closed,true
2584,2117,Store,Kirkegata 14,8006,Bodø,NO,Pallets only via goods entrance,true
2585,2118,Store,Strandveien 71,7010,Trondheim,NO,Pallets only via goods entrance,true
2586,2119,Store,Kirkegata 99,9510,Alta,NO,"Loading bay at the back, open 7-15",true
2587,2120,Store,Asemakatu 91,20100,Turku,FI,,true
2588,2121,Store,Kungsgatan 57,211 20,Malmö,SE,,true
2589,2122,Store,Hamngatan 60,831 30,Östersund,SE,"Loading bay at the back, open 7-15",true
2590,2123,Store,Am Markt 26,24103,Kiel,DE,,true
2591,2124,Store,Torggata 100,4006,Stavanger,NO,"Loading bay at the back, open 7-15",true
2592,2124,Second store,Strandveien 3,2317,Hamar,NO,"Loading bay at the back, open 7-15",false
2593,2125,Store,Fjellveien 9,2609,Lillehammer,NO,,true
2594,2126,Store,Industrivej 84,9000,Aalborg,DK,Pallets only via goods entrance,true
2595,2126,Second store,Hovedgaden 28,4000,Roskilde,DK,,false
2596,2127,Store,Yliopistonkatu 1,00100,Helsinki,FI,Leave with neighbour shop if closed,true
2597,2128,Store,Fjellveien 116,4610,Kristiansand,NO,,true
2598,2128,Second store,Havnegata 68,9008,Tromsø,NO,,false
2599,2129,Store,Hovedgaden 68,8000,Aarhus,DK,,true
2600,2130,Store,Havnegata 56,9510,Alta,NO,Pallets only via goods entrance,true
2601,2131,Store,Skoleveien 98,4006,Stavanger,NO,,true
2602,2132,Store,Hovedgaden 64,6000,Kolding,DK,,true
2603,2133,Store,Nørregade 92,5000,Odense,DK,"Loading bay at the back, open 7-15",true
2604,2133,Central warehouse,Vestergade 68,8000,Aarhus,DK,Leave with neighbour shop if closed,false
2605,2134,Store,Skolgatan 3,972 31,Luleå,SE,,true
2606,2135,Store,Hämeenkatu 108,96100,Rovaniemi,FI,Call 30 min before arrival,true
2607,2136,Store,Storgata 90,9008,Tromsø,NO,Call 30 min before arrival,true
2608,2137,Store,Havnegata 49,4006,Stavanger,NO,,true
2609,2138,Store,Kirkegata 59,2609,Lillehammer,NO,Pallets only via goods entrance,true
2610,2139,Store,Fjällvägen 105,111 20,Stockholm,SE,,true
2611,2140,Store,Kirkegata 116,6002,Ålesund,NO,Leave with neighbour shop if closed,true
2612,2141,Store,Nørregade 1,6000,Kolding,DK,"Loading bay at the back, open 7-15",true
2613,2142,Store,Strandveien 56,9510,Alta,NO,Call 30 min before arrival,true
2614,2143,Store,Rantatie 76,13100,Hämeenlinna,FI,,true
2615,2143,Second store,Rantatie 109,02100,Espoo,FI,,false
2616,2144,Store,Hovedgaden 53,5000,Odense,DK,,true
2617,2144,Second store,Nørregade 64,4000,Roskilde,DK,Leave with neighbour shop if closed,false
2618,2145,Store,Skolevej 56,1050,Copenhagen,DK,,true
2619,2146,Store,Hovedgaden 25,6000,Kolding,DK,Pallets only via goods entrance,true
2620,2147,Store,Torikatu 38,15100,Lahti,FI,Call 30 min before arrival,true
2621,2148,Store,Hafenstraße 102,20095,Hamburg,DE,Pallets only via goods entrance,true
