id,shipment_id,event_time,event_type,location,note
77032,12649,2026-08-19 14:18:59,DISPATCHED,Vantaa,Handed to Baltic Freight Line
77033,12649,2026-08-20 02:58:55,HUB_SCAN,Vantaa hub,Arrived at terminal
77034,12649,2026-08-21 17:55:43,DELAYED,Vantaa hub,Vehicle breakdown
77035,12649,2026-08-24 07:43:00,OUT_FOR_DELIVERY,Helsinki,
77036,12649,2026-08-24 10:29:40,DELIVERED,Helsinki,Signed by Juhani Korhonen
77037,12650,2026-08-27 11:36:07,PICKED,Göteborg,60 units picked
77038,12650,2026-08-27 14:36:07,PACKED,Göteborg,1 pallet(s)
77039,12650,2026-08-27 10:02:21,DISPATCHED,Göteborg,Handed to Kalott Freight
77040,12650,2026-08-28 04:41:14,HUB_SCAN,Örebro terminal,Arrived at terminal
77041,12650,2026-08-31 07:27:00,OUT_FOR_DELIVERY,Sundsvall,
77042,12650,2026-08-31 08:01:04,DELIVERED,Sundsvall,Signed by A. Johansson
77043,12651,2026-08-25 08:57:28,PICKED,Vantaa,30 units picked
77044,12651,2026-08-25 10:57:28,PACKED,Vantaa,5 parcel(s)
77045,12651,2026-08-26 17:15:45,DISPATCHED,Vantaa,Handed to Kalott Freight
77046,12651,2026-08-27 01:44:43,HUB_SCAN,Vantaa hub,Arrived at terminal
77047,12651,2026-08-28 07:06:00,OUT_FOR_DELIVERY,Espoo,
77048,12651,2026-08-28 13:54:34,DELIVERED,Espoo,Signed by A. Salminen
77049,12652,2026-08-10 10:07:32,PICKED,Göteborg,133 units picked
77050,12652,2026-08-10 14:07:32,PACKED,Göteborg,23 parcel(s)
77051,12652,2026-08-10 13:07:40,DISPATCHED,Göteborg,Handed to Polarpost
77052,12652,2026-08-11 04:23:14,HUB_SCAN,Taulov terminal,Arrived at terminal
77053,12652,2026-08-12 07:53:00,OUT_FOR_DELIVERY,Odense,
77054,12652,2026-08-12 13:09:05,DELIVERED,Odense,Signed by Niels Jørgensen
77055,12653,2026-08-26 09:45:02,PICKED,Göteborg,257 units picked
77056,12653,2026-08-26 13:45:02,PACKED,Göteborg,1 pallet(s)
77057,12653,2026-08-27 13:56:41,DISPATCHED,Göteborg,Handed to Kalott Freight
77058,12653,2026-08-28 03:58:25,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
77059,12653,2026-08-31 07:49:00,OUT_FOR_DELIVERY,Trondheim,
77060,12653,2026-08-31 11:24:07,DELIVERED,Trondheim,Signed at goods entrance
77061,12654,2026-08-14 08:26:50,PICKED,Göteborg,45 units picked
77062,12654,2026-08-14 10:26:50,PACKED,Göteborg,8 parcel(s)
77063,12654,2026-08-17 12:38:55,DISPATCHED,Göteborg,Handed to Polarpost
77064,12654,2026-08-18 03:09:26,HUB_SCAN,Taulov terminal,Arrived at terminal
77065,12654,2026-08-19 07:36:00,OUT_FOR_DELIVERY,Odense,
77066,12654,2026-08-19 13:21:03,DELIVERED,Odense,Signed by Lærke Christensen
77067,12655,2026-08-19 10:32:53,PICKED,Vantaa,36 units picked
77068,12655,2026-08-19 11:32:53,PACKED,Vantaa,6 parcel(s)
77069,12655,2026-08-20 18:11:50,DISPATCHED,Vantaa,Handed to Nordfrakt
77070,12655,2026-08-21 02:36:01,HUB_SCAN,Vantaa hub,Arrived at terminal
77071,12655,2026-08-21 07:07:00,OUT_FOR_DELIVERY,Kuusamo,
77072,12655,2026-08-21 13:02:34,DELIVERED,Kuusamo,Signed by N. Nieminen
77073,12656,2026-08-25 08:55:59,PICKED,Göteborg,14 units picked
77074,12656,2026-08-25 12:55:59,PACKED,Göteborg,3 parcel(s)
77075,12656,2026-08-25 16:22:50,DISPATCHED,Göteborg,Handed to Baltic Freight Line
77076,12656,2026-08-26 06:51:03,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
77077,12656,2026-08-27 07:50:57,DELAYED,"Alnabru terminal, Oslo","Address query, awaiting receiver"
77078,12656,2026-08-31 07:05:00,OUT_FOR_DELIVERY,Ålesund,
77079,12656,2026-08-31 11:22:17,DELIVERED,Ålesund,Signed at goods entrance
77080,12657,2026-08-21 07:32:08,PICKED,Göteborg,26 units picked
77081,12657,2026-08-21 10:32:08,PACKED,Göteborg,5 parcel(s)
77082,12657,2026-08-24 11:12:11,DISPATCHED,Göteborg,Handed to Nordfrakt
77083,12657,2026-08-25 03:16:23,HUB_SCAN,Örebro terminal,Arrived at terminal
77084,12657,2026-08-25 07:38:00,OUT_FOR_DELIVERY,Kiruna,
77085,12657,2026-08-25 08:11:47,DELIVERED,Kiruna,Signed at goods entrance
77086,12658,2026-08-11 09:26:27,PICKED,Vantaa,2 units picked
77087,12658,2026-08-11 10:26:27,PACKED,Vantaa,1 parcel(s)
77088,12658,2026-08-12 10:47:00,DISPATCHED,Vantaa,Handed to Polarpost
77089,12658,2026-08-13 00:57:13,HUB_SCAN,Vantaa hub,Arrived at terminal
77090,12658,2026-08-13 07:23:00,OUT_FOR_DELIVERY,Kittilä,
77091,12658,2026-08-13 13:12:02,DELIVERED,Kittilä,Left at loading bay as instructed
77092,12659,2026-08-25 07:26:16,PICKED,Vantaa,60 units picked
77093,12659,2026-08-25 11:26:16,PACKED,Vantaa,1 pallet(s)
77094,12659,2026-08-26 16:29:29,DISPATCHED,Vantaa,Handed to Polarpost
77095,12659,2026-08-27 06:12:10,HUB_SCAN,Vantaa hub,Arrived at terminal
77096,12659,2026-08-27 07:14:00,OUT_FOR_DELIVERY,Kittilä,
77097,12659,2026-08-27 08:48:50,DELIVERED,Kittilä,Signed by Eero Laine
77098,12660,2026-08-18 10:35:16,PICKED,Göteborg,234 units picked
77099,12660,2026-08-18 13:35:16,PACKED,Göteborg,1 pallet(s)
77100,12660,2026-08-19 12:56:00,DISPATCHED,Göteborg,Handed to Nordfrakt
77101,12660,2026-08-20 05:42:09,HUB_SCAN,Örebro terminal,Arrived at terminal
77102,12660,2026-08-20 07:55:00,OUT_FOR_DELIVERY,Östersund,
77103,12660,2026-08-20 08:39:55,DELIVERED,Östersund,Left at loading bay as instructed
77104,12661,2026-08-27 08:12:54,PICKED,Göteborg,6 units picked
77105,12661,2026-08-27 11:12:54,PACKED,Göteborg,1 parcel(s)
77106,12661,2026-08-28 18:44:27,DISPATCHED,Göteborg,Handed to Kalott Freight
77107,12661,2026-08-31 06:57:15,HUB_SCAN,Örebro terminal,Arrived at terminal
77108,12661,2026-08-31 07:51:00,OUT_FOR_DELIVERY,Umeå,
77109,12661,2026-08-31 09:14:57,DELIVERED,Umeå,Left at loading bay as instructed
77110,12662,2026-08-11 10:49:27,PICKED,Göteborg,23 units picked
77111,12662,2026-08-11 12:49:27,PACKED,Göteborg,4 parcel(s)
77112,12662,2026-08-12 11:58:11,DISPATCHED,Göteborg,Handed to Nordfrakt
77113,12662,2026-08-13 06:35:44,HUB_SCAN,Örebro terminal,Arrived at terminal
77114,12662,2026-08-17 07:13:00,OUT_FOR_DELIVERY,Åre,
77115,12662,2026-08-17 13:01:03,DELIVERED,Åre,Signed by Mattias Nilsson
77116,12663,2026-08-26 06:19:57,PICKED,Göteborg,6 units picked
77117,12663,2026-08-26 09:19:57,PACKED,Göteborg,1 parcel(s)
77118,12663,2026-08-26 09:04:23,DISPATCHED,Göteborg,Handed to Kalott Freight
77119,12663,2026-08-27 00:18:37,HUB_SCAN,Taulov terminal,Arrived at terminal
77120,12663,2026-08-27 15:09:40,DELIVERY_ATTEMPTED,Aalborg,"Receiver closed, new attempt next working day"
77121,12663,2026-08-28 07:16:00,OUT_FOR_DELIVERY,Aalborg,
77122,12663,2026-08-28 12:35:19,DELIVERED,Aalborg,Signed by Camilla Nielsen
77123,12664,2026-08-10 09:14:21,PICKED,Göteborg,10 units picked
77124,12664,2026-08-10 12:14:21,PACKED,Göteborg,2 parcel(s)
77125,12664,2026-08-10 18:14:52,DISPATCHED,Göteborg,Handed to Polarpost
77126,12664,2026-08-11 03:40:20,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
77127,12664,2026-08-11 13:32:47,DELAYED,"Alnabru terminal, Oslo",Vehicle breakdown
77128,12664,2026-08-14 07:14:00,OUT_FOR_DELIVERY,Stavanger,
77129,12664,2026-08-14 12:11:29,DELIVERED,Stavanger,Signed by Bjørn Larsen
77130,12665,2026-08-06 07:53:13,PICKED,Vantaa,34 units picked
77131,12665,2026-08-06 08:53:13,PACKED,Vantaa,6 parcel(s)
77132,12665,2026-08-06 09:20:29,DISPATCHED,Vantaa,Handed to Nordfrakt
77133,12665,2026-08-07 02:55:16,HUB_SCAN,Vantaa hub,Arrived at terminal
77134,12665,2026-08-07 07:15:00,OUT_FOR_DELIVERY,Kuopio,
77135,12665,2026-08-07 10:14:33,DELIVERED,Kuopio,Left at loading bay as instructed
77136,12666,2026-08-17 10:44:47,PICKED,Vantaa,10 units picked
77137,12666,2026-08-17 11:44:47,PACKED,Vantaa,2 parcel(s)
77138,12666,2026-08-18 16:36:45,DISPATCHED,Vantaa,Handed to Nordfrakt
77139,12666,2026-08-19 01:19:44,HUB_SCAN,Vantaa hub,Arrived at terminal
77140,12666,2026-08-19 07:45:00,OUT_FOR_DELIVERY,Kuopio,
77141,12666,2026-08-19 12:26:35,DELIVERED,Kuopio,Left at loading bay as instructed
77142,12667,2026-08-28 09:34:35,PICKED,Göteborg,30 units picked
77143,12667,2026-08-28 10:34:35,PACKED,Göteborg,5 parcel(s)
77144,12667,2026-08-31 16:09:02,DISPATCHED,Göteborg,Handed to Nordfrakt
77145,12667,2026-09-01 02:24:28,HUB_SCAN,Taulov terminal,Arrived at terminal
77146,12667,2026-09-03 07:10:00,OUT_FOR_DELIVERY,Aalborg,
77147,12667,2026-09-03 09:17:17,DELIVERED,Aalborg,Signed at goods entrance
77148,12668,2026-08-26 08:07:00,PICKED,Göteborg,96 units picked
77149,12668,2026-08-26 12:07:00,PACKED,Göteborg,1 pallet(s)
77150,12668,2026-08-27 12:09:13,DISPATCHED,Göteborg,Handed to Polarpost
77151,12668,2026-08-28 06:50:10,HUB_SCAN,Taulov terminal,Arrived at terminal
77152,12668,2026-08-31 07:15:00,OUT_FOR_DELIVERY,Copenhagen,
77153,12668,2026-08-31 10:00:54,DELIVERED,Copenhagen,Signed by Søren Nielsen
77154,12669,2026-08-04 06:38:36,PICKED,Göteborg,111 units picked
77155,12669,2026-08-04 10:38:36,PACKED,Göteborg,1 pallet(s)
77156,12669,2026-08-05 15:50:48,DISPATCHED,Göteborg,Handed to Polarpost
77157,12669,2026-08-06 00:06:09,HUB_SCAN,Örebro terminal,Arrived at terminal
77158,12669,2026-08-06 07:40:00,OUT_FOR_DELIVERY,Åre,
77159,12669,2026-08-06 13:03:37,DELIVERED,Åre,Signed by Elin Svensson
77160,12670,2026-08-17 11:32:20,PICKED,Vantaa,16 units picked
77161,12670,2026-08-17 13:32:20,PACKED,Vantaa,3 parcel(s)
77162,12670,2026-08-18 13:32:57,DISPATCHED,Vantaa,Handed to Nordfrakt
77163,12670,2026-08-19 02:49:32,HUB_SCAN,Vantaa hub,Arrived at terminal
77164,12670,2026-08-20 07:01:00,OUT_FOR_DELIVERY,Lahti,
77165,12670,2026-08-20 13:30:07,DELIVERED,Lahti,Left at loading bay as instructed
77166,12671,2026-08-14 10:19:26,PICKED,Göteborg,66 units picked
77167,12671,2026-08-14 14:19:26,PACKED,Göteborg,1 pallet(s)
77168,12671,2026-08-17 12:00:22,DISPATCHED,Göteborg,Handed to Polarpost
77169,12671,2026-08-18 01:24:16,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
77170,12671,2026-08-19 07:04:00,OUT_FOR_DELIVERY,Tromsø,
77171,12671,2026-08-19 14:32:05,DELIVERED,Tromsø,Signed by Anette Berg
77172,12672,2026-08-06 06:06:07,PICKED,Göteborg,7 units picked
77173,12672,2026-08-06 08:06:07,PACKED,Göteborg,2 parcel(s)
77174,12672,2026-08-07 14:41:16,DISPATCHED,Göteborg,Handed to Polarpost
77175,12672,2026-08-10 04:11:04,HUB_SCAN,Taulov terminal,Arrived at terminal
77176,12672,2026-08-10 07:29:00,OUT_FOR_DELIVERY,Kolding,
77177,12672,2026-08-10 12:15:28,DELIVERED,Kolding,Signed by L. Kjær
77178,12673,2026-08-28 11:00:01,PICKED,Göteborg,60 units picked
77179,12673,2026-08-28 14:00:01,PACKED,Göteborg,10 parcel(s)
77180,12673,2026-08-31 14:09:31,DISPATCHED,Göteborg,Handed to Polarpost
77181,12673,2026-09-01 04:02:38,HUB_SCAN,Örebro terminal,Arrived at terminal
77182,12673,2026-09-02 07:57:00,OUT_FOR_DELIVERY,Sundsvall,
77183,12673,2026-09-02 12:16:01,DELIVERED,Sundsvall,Signed by Astrid Johansson
77184,12674,2026-08-03 08:10:32,PICKED,Göteborg,30 units picked
77185,12674,2026-08-03 10:10:32,PACKED,Göteborg,5 parcel(s)
77186,12674,2026-08-04 16:03:53,DISPATCHED,Göteborg,Handed to Havnelast
77187,12674,2026-08-05 01:43:16,HUB_SCAN,Örebro terminal,Arrived at terminal
77188,12674,2026-08-07 07:16:00,OUT_FOR_DELIVERY,Stockholm,
77189,12674,2026-08-07 10:20:18,DELIVERED,Stockholm,Signed by E. Lindberg
77190,12675,2026-09-01 07:44:37,PICKED,Oslo,104 units picked
77191,12675,2026-09-01 11:44:37,PACKED,Oslo,1 pallet(s)
77192,12675,2026-09-01 14:32:12,DISPATCHED,Oslo,Handed to Polarpost
77193,12675,2026-09-02 03:14:59,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
77194,12675,2026-09-03 07:09:00,OUT_FOR_DELIVERY,Ålesund,
77195,12675,2026-09-03 12:19:18,DELIVERED,Ålesund,Signed by Bjørn Moen
77196,12676,2026-08-20 09:49:37,PICKED,Göteborg,238 units picked
77197,12676,2026-08-20 11:49:37,PACKED,Göteborg,1 pallet(s)
77198,12676,2026-08-20 10:13:09,DISPATCHED,Göteborg,Handed to Polarpost
77199,12676,2026-08-21 05:08:44,HUB_SCAN,Örebro terminal,Arrived at terminal
77200,12676,2026-08-24 07:06:00,OUT_FOR_DELIVERY,Göteborg,
77201,12676,2026-08-24 09:34:42,DELIVERED,Göteborg,Signed by Hanna Lindberg
77202,12677,2026-08-27 08:33:39,PICKED,Göteborg,20 units picked
77203,12677,2026-08-27 11:33:39,PACKED,Göteborg,4 parcel(s)
77204,12677,2026-08-28 13:11:49,DISPATCHED,Göteborg,Handed to Botnia Cargo
77205,12677,2026-08-31 04:57:17,HUB_SCAN,Örebro terminal,Arrived at terminal
77206,12677,2026-08-31 07:16:00,OUT_FOR_DELIVERY,Falun,
77207,12677,2026-08-31 15:07:12,DELIVERED,Falun,Signed at goods entrance
77208,12678,2026-08-06 07:38:20,PICKED,Göteborg,209 units picked
77209,12678,2026-08-06 11:38:20,PACKED,Göteborg,1 pallet(s)
77210,12678,2026-08-07 14:54:18,DISPATCHED,Göteborg,Handed to Botnia Cargo
77211,12678,2026-08-10 04:38:50,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
77212,12678,2026-08-10 07:01:00,OUT_FOR_DELIVERY,Kristiansand,
77213,12678,2026-08-10 15:14:43,DELIVERED,Kristiansand,Signed at goods entrance
77214,12679,2026-08-07 07:09:04,PICKED,Vantaa,46 units picked
77215,12679,2026-08-07 09:09:04,PACKED,Vantaa,8 parcel(s)
77216,12679,2026-08-07 10:05:00,DISPATCHED,Vantaa,Handed to Polarpost
77217,12679,2026-08-10 00:03:16,HUB_SCAN,Vantaa hub,Arrived at terminal
77218,12679,2026-08-10 07:05:00,OUT_FOR_DELIVERY,Oulu,
77219,12679,2026-08-10 15:50:25,DELIVERED,Oulu,Left at loading bay as instructed
77220,12680,2026-08-19 11:54:23,PICKED,Vantaa,36 units picked
77221,12680,2026-08-19 14:54:23,PACKED,Vantaa,6 parcel(s)
77222,12680,2026-08-20 12:44:15,DISPATCHED,Vantaa,Handed to Polarpost
77223,12680,2026-08-21 03:39:43,HUB_SCAN,Vantaa hub,Arrived at terminal
77224,12680,2026-08-24 07:08:00,OUT_FOR_DELIVERY,Oulu,
77225,12680,2026-08-24 08:10:28,DELIVERED,Oulu,Left at loading bay as instructed
77226,12681,2026-08-26 06:21:56,PICKED,Göteborg,45 units picked
77227,12681,2026-08-26 09:21:56,PACKED,Göteborg,1 pallet(s)
77228,12681,2026-08-27 12:03:54,DISPATCHED,Göteborg,Handed to Polarpost
77229,12681,2026-08-28 01:01:41,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
77230,12681,2026-08-31 07:39:00,OUT_FOR_DELIVERY,Lillehammer,
77231,12681,2026-08-31 15:18:53,DELIVERED,Lillehammer,Signed at goods entrance
77232,12682,2026-08-27 09:38:35,PICKED,Göteborg,38 units picked
77233,12682,2026-08-27 12:38:35,PACKED,Göteborg,7 parcel(s)
77234,12682,2026-08-28 09:16:24,DISPATCHED,Göteborg,Handed to Polarpost
77235,12682,2026-08-31 06:48:56,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
77236,12682,2026-08-31 07:28:00,OUT_FOR_DELIVERY,Drammen,
77237,12682,2026-08-31 15:39:52,DELIVERED,Drammen,Signed by T. Nilsen
77238,12683,2026-08-24 08:37:14,PICKED,Vantaa,12 units picked
77239,12683,2026-08-24 12:37:14,PACKED,Vantaa,2 parcel(s)
77240,12683,2026-08-25 10:30:49,DISPATCHED,Vantaa,Handed to Polarpost
77241,12683,2026-08-26 00:43:22,HUB_SCAN,Vantaa hub,Arrived at terminal
77242,12683,2026-08-27 07:45:00,OUT_FOR_DELIVERY,Oulu,
77243,12683,2026-08-27 09:37:53,DELIVERED,Oulu,Signed by Elina Järvinen
77244,12684,2026-08-17 10:48:02,PICKED,Göteborg,160 units picked
77245,12684,2026-08-17 11:48:02,PACKED,Göteborg,1 pallet(s)
77246,12684,2026-08-17 17:29:11,DISPATCHED,Göteborg,Handed to Kalott Freight
77247,12684,2026-08-18 00:07:34,HUB_SCAN,Örebro terminal,Arrived at terminal
77248,12684,2026-08-20 07:42:00,OUT_FOR_DELIVERY,Kiruna,
77249,12684,2026-08-20 12:18:52,DELIVERED,Kiruna,Signed by J. Johansson
77250,12685,2026-08-17 10:20:27,PICKED,Göteborg,36 units picked
77251,12685,2026-08-17 14:20:27,PACKED,Göteborg,6 parcel(s)
77252,12685,2026-08-17 14:40:25,DISPATCHED,Göteborg,Handed to Nordfrakt
77253,12685,2026-08-18 00:44:52,HUB_SCAN,Örebro terminal,Arrived at terminal
77254,12685,2026-08-18 07:41:00,OUT_FOR_DELIVERY,Åre,
77255,12685,2026-08-18 10:13:34,DELIVERED,Åre,Signed by Ebba Bergström
77256,12686,2026-08-18 10:07:10,PICKED,Oslo,44 units picked
77257,12686,2026-08-18 12:07:10,PACKED,Oslo,8 parcel(s)
77258,12686,2026-08-18 10:48:46,DISPATCHED,Oslo,Handed to Polarpost
77259,12686,2026-08-19 04:14:47,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
77260,12686,2026-08-21 07:50:00,OUT_FOR_DELIVERY,Ålesund,
77261,12686,2026-08-21 15:44:12,DELIVERED,Ålesund,Left at loading bay as instructed
77262,12687,2026-08-24 06:31:13,PICKED,Göteborg,84 units picked
77263,12687,2026-08-24 09:31:13,PACKED,Göteborg,14 parcel(s)
77264,12687,2026-08-24 18:17:01,DISPATCHED,Göteborg,Handed to Polarpost
77265,12687,2026-08-25 01:39:47,HUB_SCAN,Taulov terminal,Arrived at terminal
77266,12687,2026-08-26 07:13:00,OUT_FOR_DELIVERY,Copenhagen,
77267,12687,2026-08-26 09:54:06,DELIVERED,Copenhagen,Left at loading bay as instructed
77268,12688,2026-08-24 11:32:29,PICKED,Göteborg,22 units picked
77269,12688,2026-08-24 15:32:29,PACKED,Göteborg,4 parcel(s)
77270,12688,2026-08-25 12:11:38,DISPATCHED,Göteborg,Handed to Baltic Freight Line
77271,12688,2026-08-26 03:06:11,HUB_SCAN,Hamburg hub,Arrived at terminal
77272,12688,2026-08-31 07:03:00,OUT_FOR_DELIVERY,Berlin,
77273,12688,2026-08-31 11:11:21,DELIVERED,Berlin,Left at loading bay as instructed
77274,12689,2026-08-21 10:08:58,PICKED,Vantaa,83 units picked
77275,12689,2026-08-21 13:08:58,PACKED,Vantaa,14 parcel(s)
77276,12689,2026-08-24 17:45:23,DISPATCHED,Vantaa,Handed to Nordfrakt
77277,12689,2026-08-25 04:37:26,HUB_SCAN,Vantaa hub,Arrived at terminal
77278,12689,2026-08-26 07:14:00,OUT_FOR_DELIVERY,Turku,
77279,12689,2026-08-26 08:26:29,DELIVERED,Turku,Signed by Elina Saarinen
77280,12690,2026-08-26 11:01:20,PICKED,Göteborg,1 units picked
77281,12690,2026-08-26 12:01:20,PACKED,Göteborg,1 parcel(s)
77282,12690,2026-08-27 11:00:18,DISPATCHED,Göteborg,Handed to Nordfrakt
77283,12690,2026-08-28 01:30:16,HUB_SCAN,Taulov terminal,Arrived at terminal
77284,12690,2026-08-31 07:11:00,OUT_FOR_DELIVERY,Kolding,
77285,12690,2026-08-31 08:54:14,DELIVERED,Kolding,Signed at goods entrance
77286,12691,2026-08-28 08:25:20,PICKED,Göteborg,95 units picked
77287,12691,2026-08-28 09:25:20,PACKED,Göteborg,1 pallet(s)
77288,12691,2026-08-31 17:02:55,DISPATCHED,Göteborg,Handed to Nordfrakt
77289,12691,2026-09-01 01:48:35,HUB_SCAN,Taulov terminal,Arrived at terminal
77290,12691,2026-09-03 07:59:00,OUT_FOR_DELIVERY,Aarhus,
77291,12691,2026-09-03 10:33:03,DELIVERED,Aarhus,Signed by R. Madsen
77292,12692,2026-08-25 11:18:49,PICKED,Göteborg,26 units picked
77293,12692,2026-08-25 13:18:49,PACKED,Göteborg,5 parcel(s)
77294,12692,2026-08-26 18:46:38,DISPATCHED,Göteborg,Handed to Havnelast
77295,12692,2026-08-27 00:31:58,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
77296,12692,2026-08-28 07:52:00,OUT_FOR_DELIVERY,Tromsø,
77297,12692,2026-08-28 10:25:14,DELIVERED,Tromsø,Signed by Solveig Larsen
77298,12693,2026-08-17 10:28:00,PICKED,Vantaa,18 units picked
77299,12693,2026-08-17 13:28:00,PACKED,Vantaa,3 parcel(s)
77300,12693,2026-08-17 17:58:50,DISPATCHED,Vantaa,Handed to Kalott Freight
77301,12693,2026-08-18 01:29:11,HUB_SCAN,Vantaa hub,Arrived at terminal
77302,12693,2026-08-19 07:10:00,OUT_FOR_DELIVERY,Helsinki,
77303,12693,2026-08-19 11:44:00,DELIVERED,Helsinki,Signed by Venla Salo
77304,12694,2026-08-31 07:26:31,PICKED,Vantaa,2 units picked
77305,12694,2026-08-31 10:26:31,PACKED,Vantaa,1 parcel(s)
77306,12694,2026-09-01 16:02:37,DISPATCHED,Vantaa,Handed to Kalott Freight
77307,12694,2026-09-02 02:28:13,HUB_SCAN,Vantaa hub,Arrived at terminal
77308,12694,2026-09-03 07:43:00,OUT_FOR_DELIVERY,Helsinki,
77309,12694,2026-09-03 09:19:31,DELIVERED,Helsinki,Signed at goods entrance
77310,12695,2026-08-17 06:12:12,PICKED,Vantaa,109 units picked
77311,12695,2026-08-17 08:12:12,PACKED,Vantaa,1 pallet(s)
77312,12695,2026-08-18 16:28:19,DISPATCHED,Vantaa,Handed to Polarpost
77313,12695,2026-08-19 04:31:00,HUB_SCAN,Vantaa hub,Arrived at terminal
77314,12695,2026-08-20 12:34:37,DELAYED,Vantaa hub,"Address query, awaiting receiver"
77315,12695,2026-08-24 07:27:00,OUT_FOR_DELIVERY,Seinäjoki,
77316,12695,2026-08-24 15:24:43,DELIVERED,Seinäjoki,Signed at goods entrance
77317,12696,2026-08-25 07:36:12,PICKED,Göteborg,76 units picked
77318,12696,2026-08-25 08:36:12,PACKED,Göteborg,13 parcel(s)
77319,12696,2026-08-26 09:12:19,DISPATCHED,Göteborg,Handed to Botnia Cargo
77320,12696,2026-08-27 02:06:21,HUB_SCAN,Örebro terminal,Arrived at terminal
77321,12696,2026-08-27 07:38:00,OUT_FOR_DELIVERY,Göteborg,
77322,12696,2026-08-27 09:06:31,DELIVERED,Göteborg,Signed by Elin Nilsson
77323,12697,2026-08-24 10:40:11,PICKED,Göteborg,32 units picked
77324,12697,2026-08-24 11:40:11,PACKED,Göteborg,6 parcel(s)
77325,12697,2026-08-24 18:13:09,DISPATCHED,Göteborg,Handed to Botnia Cargo
77326,12697,2026-08-25 01:18:12,HUB_SCAN,Örebro terminal,Arrived at terminal
77327,12697,2026-08-26 07:12:00,OUT_FOR_DELIVERY,Umeå,
77328,12697,2026-08-26 10:19:45,DELIVERED,Umeå,Signed at goods entrance
77329,12698,2026-08-06 10:07:08,PICKED,Vantaa,129 units picked
77330,12698,2026-08-06 12:07:08,PACKED,Vantaa,1 pallet(s)
77331,12698,2026-08-06 11:23:35,DISPATCHED,Vantaa,Handed to Baltic Freight Line
77332,12698,2026-08-07 03:59:16,HUB_SCAN,Vantaa hub,Arrived at terminal
77333,12698,2026-08-07 13:13:57,DELAYED,Vantaa hub,"Address query, awaiting receiver"
77334,12698,2026-08-10 07:23:00,OUT_FOR_DELIVERY,Joensuu,
77335,12698,2026-08-10 08:21:41,DELIVERED,Joensuu,Signed at goods entrance
77336,12699,2026-08-27 08:11:53,PICKED,Göteborg,63 units picked
77337,12699,2026-08-27 12:11:53,PACKED,Göteborg,11 parcel(s)
77338,12699,2026-08-27 15:47:11,DISPATCHED,Göteborg,Handed to Polarpost
77339,12699,2026-08-28 03:11:56,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
77340,12699,2026-08-31 07:44:00,OUT_FOR_DELIVERY,Trondheim,
77341,12699,2026-08-31 09:27:32,DELIVERED,Trondheim,Signed by J. Johansen
77342,12700,2026-08-25 07:31:42,PICKED,Göteborg,19 units picked
77343,12700,2026-08-25 10:31:42,PACKED,Göteborg,4 parcel(s)
77344,12700,2026-08-25 15:06:07,DISPATCHED,Göteborg,Handed to Polarpost
77345,12700,2026-08-26 01:18:12,HUB_SCAN,Örebro terminal,Arrived at terminal
77346,12700,2026-08-26 17:55:23,DELAYED,Örebro terminal,Vehicle breakdown
77347,12700,2026-08-28 07:04:00,OUT_FOR_DELIVERY,Malmö,
77348,12700,2026-08-28 10:00:40,DELIVERED,Malmö,Left at loading bay as instructed
77349,12701,2026-09-01 07:40:36,PICKED,Vantaa,228 units picked
77350,12701,2026-09-01 09:40:36,PACKED,Vantaa,1 pallet(s)
77351,12701,2026-09-01 10:44:06,DISPATCHED,Vantaa,Handed to Nordfrakt
77352,12701,2026-09-02 04:44:48,HUB_SCAN,Vantaa hub,Arrived at terminal
77353,12701,2026-09-02 07:30:00,OUT_FOR_DELIVERY,Espoo,
77354,12701,2026-09-02 14:43:55,DELIVERED,Espoo,Signed by L. Saarinen
77355,12702,2026-08-11 06:51:21,PICKED,Vantaa,18 units picked
77356,12702,2026-08-11 09:51:21,PACKED,Vantaa,3 parcel(s)
77357,12702,2026-08-11 16:07:13,DISPATCHED,Vantaa,Handed to Nordfrakt
77358,12702,2026-08-12 00:30:21,HUB_SCAN,Vantaa hub,Arrived at terminal
77359,12702,2026-08-12 07:10:00,OUT_FOR_DELIVERY,Oulu,
77360,12702,2026-08-12 10:49:33,DELIVERED,Oulu,Signed at goods entrance
77361,12703,2026-08-28 08:35:22,PICKED,Göteborg,21 units picked
77362,12703,2026-08-28 09:35:22,PACKED,Göteborg,4 parcel(s)
77363,12703,2026-08-31 17:08:06,DISPATCHED,Göteborg,Handed to Polarpost
77364,12703,2026-09-01 03:18:01,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
77365,12703,2026-09-03 07:28:00,OUT_FOR_DELIVERY,Ålesund,
